MET2013,Name,INCTOT,SEX,RACWHT,EDUC,VALUEH,employment,year,percentage,children percentage,23-27 vs 13-17 ratio
49340,"Worcester, MA-CT ",62922.56451,0.509541441,0.934206779,8.129877528,284837.6474,0.965220166,2014,0.208885425,0.083022388,0.857142857
49420,"Yakima, WA ",38550.30713,0.505094614,0.841339156,6.23580786,169454.2358,0.955673759,2014,0.269466317,0.064935065,0.82010582
49620,"York-Hanover, PA ",49393.86582,0.510013351,0.960614152,7.453938585,188609.3725,0.969953775,2014,0.211700545,0.084309133,0.68220339
49660,"Youngstown-Warren-Boardman, OH-PA ",41343.27679,0.515943313,0.939326838,7.30380868,128255.6377,0.969796815,2014,0.189321878,0.098865478,0.71641791
49700,"Yuba City, CA",48417.56349,0.51984127,0.811507937,7.055555556,259318.4524,0.945945946,2014,0.253829322,0.064655172,0.862068966
49740,"Yuma, AZ ",41601.83273,0.509090909,0.854545455,6.549090909,149655.4,0.931192661,2014,0.287862513,0.037313433,0.893617021
0,Not in identifiable area   ,45028.71307,0.511152365,0.915479371,7.304528263,173625.8177,0.972377574,2015,0.22308642,0.08771764,0.838598281
10420,"Akron, OH ",55684.89956,0.505240175,0.930567686,7.970742358,183920.2183,0.976518632,2015,0.220218741,0.083221477,1
10580,"Albany-Schenectady-Troy, NY ",62787.7591,0.508357915,0.940347427,8.299246149,237048.5087,0.979766537,2015,0.227211495,0.075098814,1.038369305
10740,"Albuquerque, NM ",50023.69434,0.484737485,0.796092796,7.820919821,232777.1266,0.973245835,2015,0.248942918,0.042462845,0.839400428
10900,"Allentown-Bethlehem-Easton, PA-NJ ",58663.29948,0.513442868,0.936519791,7.823375653,246128.9768,0.96695279,2015,0.206256628,0.084832905,0.786637931
11100,"Amarillo, TX ",54426.29967,0.510314875,0.903365907,7.532030402,176199.7828,0.984455959,2015,0.250686813,0.090410959,0.879781421
11260,"Anchorage, AK ",62577.37559,0.510798122,0.861032864,7.754929577,285902.3474,0.958333333,2015,0.283965728,0.125,1.092783505
11460,"Ann Arbor, MI",71555.44821,0.50338819,0.867376573,8.984511133,296172.7977,0.979706877,2015,0.290263319,0.052742616,1.497175141
11500,"Anniston-Oxford-Jacksonville, AL ",37535.4704,0.495327103,0.806853583,6.956386293,131747.9751,0.961702128,2015,0.240325866,0.033898305,1.208333333
11700,"Asheville, NC ",47507.26087,0.494182486,0.946723821,7.898346601,243075.2603,0.988262911,2015,0.219815483,0.060218978,0.884462151
12060,"Atlanta-Sandy Springs-Roswell, GA",64753.81546,0.501561416,0.702000925,8.299040019,261571.8772,0.968653717,2015,0.255358705,0.051391863,0.884275618
12100,"Atlantic City-Hammonton, NJ",57155.37013,0.497835498,0.836580087,7.664502165,304149.3506,0.947164948,2015,0.216727273,0.023489933,0.902777778
12220,"Auburn-Opelika, AL ",50877.11461,0.535816619,0.808022923,8.068767908,202974.7851,0.976027397,2015,0.316363636,0.051724138,1.732142857
12260,"Augusta-Richmond County, GA-SC",48910.05209,0.491961415,0.702893891,7.69903537,168589.6463,0.975980785,2015,0.254653465,0.035769829,1.022875817
12420,"Austin-Round Rock, TX",73598.17432,0.522343281,0.864203379,8.412758566,327056.5293,0.981404586,2015,0.291603053,0.050719895,1.063545151
12540,"Bakersfield, CA ",52357.85526,0.525041277,0.810126582,6.785910842,243031.4805,0.95183175,2015,0.294513179,0.021917808,0.93271028
12580,"Baltimore-Columbia-Towson, MD ",70188.83197,0.489216918,0.76748325,8.361913735,344661.495,0.976119045,2015,0.262823644,0.07063197,1.069855255
12620,"Bangor, ME ",41493.32686,0.517799353,0.987055016,7.464401294,149680.9061,0.974947808,2015,0.196915777,0.078313253,0.787234043
12700,"Barnstable Town, MA",71714.33298,0.470021413,0.967880086,8.376873662,505280.5139,0.969021066,2015,0.160561185,0.184466019,0.547445255
12940,"Baton Rouge, LA",59112.53234,0.501748252,0.726835664,7.718094406,225967.7885,0.975289169,2015,0.260656682,0.053038674,1.074168798
13140,"Beaumont-Port Arthur, TX",50958.29606,0.518101368,0.773934031,7.086886565,132146.0177,0.962167689,2015,0.25210084,0.038888889,1.076233184
13380,"Bellingham, WA ",52567.89983,0.533678756,0.884283247,7.908462867,326210.7081,0.962577963,2015,0.270855905,0.076,1.234693878
13460,"Bend-Redmond, OR ",58895.63636,0.498771499,0.975429975,8.282555283,395030.4668,0.976119403,2015,0.211332312,0.065217391,0.944444444
13780,"Binghamton, NY ",48933.19747,0.496304118,0.96092925,7.693769799,139020.169,0.963636364,2015,0.237120677,0.077380952,1.006711409
13820,"Birmingham-Hoover, AL ",52725.11823,0.506736321,0.772064889,7.808908441,196954.7154,0.978665764,2015,0.235294118,0.05625,0.843949045
13900,"Bismarck, ND ",64056.17595,0.516703786,0.993318486,7.973273942,246268.3742,0.974160207,2015,0.250859107,0.075342466,1.183333333
13980,"Blacksburg-Christiansburg-Radford, VA ",54549.63956,0.501098901,0.953846154,7.989010989,217980.8791,0.986666667,2015,0.262362637,0.041884817,1.942028986
14010,"Bloomington, IL ",63483.31989,0.504867872,0.948539638,8.311543811,192869.2629,0.985714286,2015,0.254658385,0.077235772,1.037383178
14020,"Bloomington, IN ",57036.80702,0.51754386,0.935672515,8.684210526,220312.8655,0.980456026,2015,0.305317324,0.050561798,1.915254237
14260,"Boise City, ID",49644.52545,0.515506144,0.944997074,7.81919251,224027.677,0.971291866,2015,0.266065831,0.092783505,0.86416185
14460,"Boston-Cambridge-Newton, MA-NH ",82056.97823,0.497817139,0.871086441,8.756330298,486346.2517,0.974942577,2015,0.269185453,0.076743507,1.185066095
14740,"Bremerton-Silverdale, WA ",60147.12205,0.520669291,0.906496063,7.983267717,327223.5236,0.963898917,2015,0.276124129,0.052752294,1.191860465
14860,"Bridgeport-Stamford-Norwalk, CT ",111476.1909,0.50660793,0.867254038,8.904552129,704582.4082,0.9645553,2015,0.204352127,0.11035818,0.613733906
15180,"Brownsville-Harlingen, TX ",38369.67254,0.492077465,0.925176056,6.641725352,110081.162,0.97130712,2015,0.242360379,0.02826087,0.624657534
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",52172.04109,0.490547013,0.917569952,8.018401815,165099.9244,0.974107143,2015,0.233837689,0.066176471,1.024464832
15500,"Burlington, NC ",44194.16301,0.479623824,0.818181818,7.515673981,180696.2382,0.967153285,2015,0.230769231,0.073059361,0.590909091
15540,"Burlington-South Burlington, VT",63927.49444,0.503974563,0.969793323,8.351351351,312646.1049,0.985815603,2015,0.218417946,0.102702703,1.105882353
15940,"Canton-Massillon, OH ",47252.33424,0.50786056,0.963773069,7.395762133,145998.7013,0.966935484,2015,0.205382436,0.089655172,0.782786885
15980,"Cape Coral-Fort Myers,FL",49700.68308,0.484225621,0.906787763,7.656787763,267965.392,0.964788732,2015,0.199940494,0.043154762,0.869186047
16580,"Champaign-Urbana, IL ",58396.0597,0.510779436,0.912106136,8.135986733,192300.995,0.988549618,2015,0.311715481,0.060402685,1.324074074
16620,"Charleston, WV ",47604.728,0.504,0.952,7.5472,148836,0.974630021,2015,0.206543967,0.059405941,0.726495726
16700,"Charleston-North Charleston, SC",58823.18053,0.499784576,0.797931926,8.184834123,314441.9647,0.973387922,2015,0.292037787,0.043438078,1.35483871
16740,"Charlotte-Concord-Gastonia, NC-SC ",60603.85459,0.507305669,0.801285798,8.015429573,248076.6803,0.971373784,2015,0.24432204,0.054663372,0.857668712
16860,"Chattanooga, TN-GA ",53891.07292,0.509837963,0.907986111,7.752314815,206192.8819,0.973888497,2015,0.237900223,0.054773083,0.881967213
16980,"Chicago-Naperville-Elgin, IL-IN-WI ",69124.94359,0.51526786,0.795112849,8.18497255,304775.2521,0.96956202,2015,0.260452287,0.05916849,0.960184332
17020,"Chico, CA ",49231.98769,0.490769231,0.916923077,7.663076923,264011.6923,0.952868852,2015,0.260452962,0.053511706,1.327433628
17140,"Cincinnati, OH-KY-IN ",60860.73573,0.506059279,0.917214192,8.073003358,205542.415,0.980247338,2015,0.242604706,0.072837022,0.9168
17300,"Clarksville, TN-KY ",45499.13253,0.520481928,0.865060241,7.522891566,169586.988,0.974281392,2015,0.341655716,0.05,1.282051282
17460,"Cleveland-Elyria, OH ",56883.18158,0.503634201,0.8735298,7.941456324,190656.535,0.97496112,2015,0.228376128,0.080583269,0.840504451
17660,"Coeur d'Alene, ID",47744.55528,0.513513514,0.977886978,7.491400491,283000.7371,0.978125,2015,0.255354201,0.090322581,0.797468354
17780,"College Station-Bryan, TX",61560.13978,0.507526882,0.823655914,8.156989247,231962.3656,0.978208232,2015,0.360045147,0.043887147,1.442748092
17820,"Colorado Springs, CO",57980.30799,0.514467876,0.903874448,8.310446297,281444.1883,0.972988843,2015,0.272331155,0.046857143,1.024271845
17860,"Columbia, MO ",57596.59786,0.487935657,0.922252011,8.616621984,198357.3727,0.987767584,2015,0.279932546,0.072289157,1.402985075
17900,"Columbia, SC ",53300.71429,0.481520967,0.774342573,8.062544421,197686.6027,0.975494411,2015,0.249651649,0.050232558,0.969199179
18140,"Columbus, OH ",61504.81159,0.504658385,0.883540373,8.18236715,213669.5652,0.975044919,2015,0.262179208,0.06968063,0.965201465
18580,"Corpus Christi, TX",53203.25553,0.518855657,0.910273082,7.228868661,157747.9844,0.96835443,2015,0.251419917,0.043674699,1.050675676
19100,"Dallas-Fort Worth-Arlington, TX",69588.99358,0.516512311,0.799367518,7.899751525,260094.9311,0.976855424,2015,0.266112665,0.05441616,0.835971223
19300,"Daphne-Fairhope-Foley, AL ",54354.8477,0.513026052,0.955911824,7.613226453,238949.8998,0.970976253,2015,0.202156334,0.066666667,0.797101449
19380,"Dayton, OH ",53334.65126,0.51054339,0.889699919,7.961476075,151904.2579,0.970359572,2015,0.263943441,0.070436508,1.064301552
19460,"Decatur, AL ",42286.09289,0.501976285,0.859683794,7.397233202,144275.6917,0.976683938,2015,0.236167341,0.051428571,0.813333333
19500,"Decatur, IL ",48642.26087,0.5,0.92173913,7.358695652,127646.7391,0.978494624,2015,0.231104651,0.094339623,1.193548387
19660,"Deltona-Daytona Beach-Ormond Beach,FL",42924.78019,0.49468599,0.912077295,7.432850242,182541.8841,0.953054662,2015,0.187007253,0.045531197,0.929577465
19740,"Denver-Aurora-Lakewood, CO ",71283.65611,0.509408602,0.903897849,8.48531106,385065.5626,0.978503963,2015,0.279792089,0.067285908,0.964874933
19780,"Des Moines-West DesMoines,IA",56909.99636,0.502081165,0.956295525,7.952653486,195698.8554,0.980473373,2015,0.264328808,0.095577746,0.937313433
19820,"Detroit-Warren-Dearborn, MI ",57399.4258,0.512487915,0.832178537,8.010232034,201778.2952,0.96588694,2015,0.226194363,0.086600914,0.871559633
20100,"Dover, DE ",48789.93566,0.498161765,0.773897059,7.518382353,234268.0147,0.982300885,2015,0.243842365,0.060606061,0.913978495
20700,"East Stroudsburg, PA",45344.4023,0.520114943,0.813218391,7.479885057,200973.2759,0.962837838,2015,0.192389006,0.098901099,0.86
20740,"Eau Claire, WI",47587.40039,0.508704062,0.986460348,7.752417795,214106.383,0.982261641,2015,0.230659026,0.055900621,0.686746988
20940,"El Centro, CA",43532.31003,0.537993921,0.744680851,7.17325228,202331.307,0.941176471,2015,0.298397041,0.008264463,1.146788991
21140,"Elkhart-Goshen, IN ",49807.8242,0.536862004,0.941398866,7.071833648,148334.5936,0.984978541,2015,0.251548947,0.103448276,0.908256881
21340,"El Paso, TX",40490.22784,0.508497933,0.86862655,7.10702802,133599.4028,0.968646865,2015,0.26078593,0.036880927,0.76369863
21500,"Erie, PA ",46159.98593,0.525628141,0.965829146,7.512562814,148260,0.96915777,2015,0.203817314,0.08361204,0.888268156
21660,"Eugene, OR ",50595.94597,0.50872818,0.946799667,7.912718204,272972.153,0.975814932,2015,0.246468583,0.035573123,1.141463415
22180,"Fayetteville, NC ",46482.48223,0.497461929,0.615482234,7.757614213,151764.7208,0.97133758,2015,0.313960114,0.030852995,1.363636364
22220,"Fayetteville-Springdale-Rogers, AR-MO ",61099.73585,0.520754717,0.923018868,7.821132075,247255.1698,0.977644024,2015,0.284271284,0.055837563,1.007462687
22380,"Flagstaff, AZ ",46284.17544,0.483430799,0.565302144,7.510721248,227849.9025,0.924390244,2015,0.281990521,0.075630252,1.061403509
22500,"Florence, SC ",45348.6626,0.482442748,0.682442748,7.424427481,139249.4656,0.950095969,2015,0.239543726,0.075396825,1.210084034
22660,"Fort Collins, CO",65308.62722,0.517793594,0.967081851,8.716192171,339985.3203,0.966049383,2015,0.302407516,0.040776699,1.726666667
23060,"Fort Wayne, IN",50420.48303,0.511444357,0.921073402,7.790844515,138828.7293,0.973684211,2015,0.250539957,0.058189655,0.983122363
23420,"Fresno, CA ",52606.1336,0.502204586,0.708994709,7.17680776,268841.0935,0.960338445,2015,0.288227334,0.019561815,0.87808418
23460,"Gadsden, AL ",37808.14521,0.495890411,0.854794521,6.890410959,120748.7671,0.981273408,2015,0.213333333,0.044642857,0.893939394
23540,"Gainesville, FL ",56773.90267,0.481333333,0.836,8.601333333,217512.9333,0.98763524,2015,0.321509434,0.025821596,1.868217054
23580,"Gainesville, GA ",54417.50292,0.516081871,0.912280702,7.371345029,228742.6901,0.972413793,2015,0.224828935,0.060869565,0.683870968
24020,"Glens Falls, NY",53696.58842,0.532081377,0.990610329,7.65571205,229780.1252,0.971319312,2015,0.185761958,0.125748503,0.762886598
24140,"Goldsboro, NC ",48720.91818,0.481818182,0.748484848,7.609090909,145421.2121,0.976470588,2015,0.256781193,0.056338028,1.1875
24300,"Grand Junction, CO",51616.33038,0.495575221,0.982300885,7.890855457,244037.4631,0.959854015,2015,0.233840304,0.097560976,1.2
24340,"Grand Rapids-Wyoming, MI",52857.72056,0.500199601,0.927345309,8.001197605,194104.511,0.980311355,2015,0.270935961,0.09197861,0.871396896
24660,"Greensboro-High Point, NC",52057.5697,0.492344883,0.797743755,7.798146656,187895.8904,0.97637051,2015,0.237828193,0.060021436,0.801169591
24780,"Greenville, NC ",51775.51613,0.483870968,0.762672811,8.225806452,192874.424,0.962962963,2015,0.237752161,0.060606061,1
24860,"Greenville-Anderson-Mauldin, SC ",48387.5972,0.505590062,0.877950311,7.744409938,202329.9689,0.983391271,2015,0.219567927,0.067171239,0.920863309
25060,"Gulfport-Biloxi-Pascagoula, MS ",45234.90224,0.491166078,0.786808009,7.42991755,165937.338,0.958778626,2015,0.245182724,0.062330623,1.006134969
25260,"Hanford-Corcoran, CA ",52705.33784,0.560810811,0.77027027,7.358108108,228542.2297,0.951219512,2015,0.322905028,0.031141869,1.443181818
25420,"Harrisburg-Carlisle, PA ",51913.34173,0.511592742,0.929939516,7.615423387,210395.0605,0.977122216,2015,0.224119902,0.069984448,0.808139535
25500,"Harrisonburg, VA ",43098.97854,0.497854077,0.950643777,7.579399142,228870.6009,0.975062344,2015,0.249266862,0.064705882,1.366197183
25540,"Hartford-West Hartford-East Hartford,CT",74022.34921,0.496550189,0.897841086,8.44647229,288392.8333,0.97012696,2015,0.21772229,0.094405594,0.874205845
25860,"Hickory-Lenoir-Morganton, NC ",43292.51413,0.507257448,0.918258212,7.245989305,161114.9733,0.978473581,2015,0.189847716,0.088235294,0.731225296
25940,"Hilton Head Island-Bluffton-Beaufort,SC",58866.05078,0.484375,0.80859375,8.23828125,381934.5703,0.968503937,2015,0.234117647,0.060301508,1.148648649
26140,"Homosassa Springs, FL",39547.47554,0.464673913,0.964673913,7.019021739,143825,0.963855422,2015,0.150909091,0.072289157,0.843137255
26380,"Houma-Thibodaux, LA ",46623.76691,0.542446043,0.858992806,6.535251799,171870.9353,0.976702509,2015,0.239043825,0.070833333,1.04950495
26420,"Houston-The Woodlands-Sugar Land,TX",72372.8903,0.52618175,0.736381142,7.769053979,258980.1665,0.973691736,2015,0.276400202,0.050332507,0.945786517
26620,"Huntsville, AL ",59384.89103,0.512992456,0.811399832,8.383067896,216721.5423,0.968686869,2015,0.254654984,0.055913978,0.98019802
26900,"Indianapolis-Carmel-Anderson, IN ",57316.21238,0.505361467,0.89017641,8.028709789,196044.9325,0.972831556,2015,0.247572816,0.062015504,0.918894009
26980,"Iowa City, IA",63551.32895,0.473684211,0.960526316,8.769736842,236240.1316,0.989208633,2015,0.319290466,0.083333333,1.387755102
27060,"Ithaca, NY ",59972.25987,0.470394737,0.924342105,8.914473684,229953.9474,0.976923077,2015,0.274678112,0.0703125,1.555555556
27100,"Jackson, MI ",47669.93143,0.512380952,0.958095238,7.495238095,150620.381,0.983333333,2015,0.231527094,0.106382979,1.053763441
27140,"Jackson, MS ",51291.57099,0.475826972,0.601526718,7.932824427,190624.4784,0.96941896,2015,0.234737186,0.068150209,0.745454545
27180,"Jackson, TN ",50829.086,0.493857494,0.756756757,7.732186732,162356.0197,0.975975976,2015,0.21197411,0.061068702,1.073529412
27260,"Jacksonville, FL ",56933.65476,0.493333333,0.794761905,7.904285714,247243.4762,0.97287839,2015,0.239088623,0.048267327,0.947082768
27500,"Janesville-Beloit, WI ",51872.99588,0.516460905,0.96090535,7.611111111,169621.1934,0.980815348,2015,0.195014663,0.105263158,0.551020408
27620,"Jefferson City, MO",44241.86134,0.504078303,0.978792822,7.566068515,179213.7031,0.99009901,2015,0.221980413,0.093137255,0.900990099
27780,"Johnstown, PA ",40037.08621,0.525287356,0.986206897,7.368965517,120417.0115,0.963328632,2015,0.19343696,0.089285714,0.582278481
27900,"Joplin, MO ",43837.03436,0.532646048,0.953608247,7.439862543,140396.9072,0.985626283,2015,0.243150685,0.0657277,0.728682171
28020,"Kalamazoo-Portage, MI ",49756.8289,0.519391635,0.931558935,7.761977186,170780.6084,0.968978102,2015,0.233675121,0.085450346,0.884615385
28100,"Kankakee, IL ",51178.44313,0.518957346,0.921800948,7.317535545,169784.3602,0.954415954,2015,0.216981132,0.094202899,0.819148936
28140,"Kansas City, MO-KS",59382.37952,0.506587335,0.886811163,8.055531945,208538.6599,0.979405034,2015,0.25552381,0.071188968,0.926710098
28940,"Knoxville, TN ",50415.20582,0.500441047,0.956483387,7.703910615,199383.9753,0.975582686,2015,0.225964363,0.076256499,0.898601399
29100,"La Crosse-Onalaska, WI-MN",52901.12321,0.504297994,0.936962751,8.005730659,216779.3696,0.973509934,2015,0.216942149,0.123809524,1.188679245
29180,"Lafayette, LA ",54681.87107,0.504169339,0.795381655,7.244387428,178012.059,0.967938931,2015,0.268189509,0.058359621,0.963235294
29200,"Lafayette-West Lafayette, IN",58173.05714,0.496703297,0.945054945,8.021978022,183544.6154,0.985111663,2015,0.345360825,0.070895522,1.521276596
29420,"Lake Havasu City-Kingman,AZ",37810.62567,0.484848485,0.900178253,6.923351159,159807.8431,0.948863636,2015,0.206225681,0.061320755,0.926605505
29460,"Lakeland-Winter Haven, FL",43817.86037,0.49078341,0.870506912,7.289400922,167721.7972,0.967174678,2015,0.239772727,0.039099526,0.994805195
29540,"Lancaster, PA ",54412.06232,0.514005602,0.953781513,7.43487395,234704.1317,0.979166667,2015,0.253709199,0.118908382,0.851301115
29620,"Lansing-East Lansing, MI",52920.95626,0.510047281,0.939716312,7.950945626,161839.9527,0.981857765,2015,0.246604414,0.077452668,0.960912052
29700,"Laredo, TX ",40156.24471,0.5,0.953703704,6.411375661,130988.7566,0.971962617,2015,0.272937548,0.033898305,0.670634921
29740,"Las Cruces, NM",39740.29032,0.476958525,0.903225806,7.253456221,160392.8571,0.982758621,2015,0.246153846,0.028409091,0.825242718
29820,"Las Vegas-Henderson-Paradise, NV",55191.83474,0.520097214,0.735464573,7.500841279,273218.8259,0.964020688,2015,0.256507695,0.028148148,0.971314741
29940,"Lawrence, KS ",63653.67299,0.507109005,0.91943128,8.616113744,194535.545,0.988505747,2015,0.326815642,0.034188034,1.236842105
30140,"Lebanon, PA ",50127.47788,0.511061947,0.986725664,7.234513274,195232.3009,0.98714653,2015,0.21603928,0.128787879,0.865671642
30340,"Lewiston-Auburn, ME ",45284.74915,0.46440678,0.976271186,7.613559322,152868.4746,0.995918367,2015,0.196217494,0.13253012,0.745098039
30620,"Lima, OH ",43940.22642,0.509433962,0.908018868,7.495283019,128829.9528,0.974358974,2015,0.2352,0.102040816,0.703703704
30700,"Lincoln, NE ",58297.8153,0.505277045,0.95646438,8.350923483,223789.9736,0.988455988,2015,0.293133803,0.084084084,1.023076923
30780,"Little Rock-North LittleRock-Conway,AR",52795.08027,0.493353783,0.81390593,7.820552147,186756.6973,0.97690387,2015,0.270564916,0.061050061,1
31080,"Los Angeles-Long Beach-Anaheim,CA",67734.86605,0.517387467,0.616475434,7.820623713,643268.2465,0.967484081,2015,0.273924873,0.020726701,1.074928937
31140,"Louisville/Jefferson County, KY-IN",58959.06356,0.496781979,0.914119067,8.076427997,226559.4932,0.979396263,2015,0.226132742,0.077205882,0.820073439
31180,"Lubbock, TX ",57661.59174,0.498853211,0.881880734,7.774082569,166602.2936,0.988235294,2015,0.291495199,0.065882353,1.175141243
31340,"Lynchburg, VA ",48906.04589,0.502415459,0.865942029,7.630434783,200240.8213,0.972934473,2015,0.214849921,0.073529412,0.868571429
31460,"Madera, CA ",52816.7757,0.529595016,0.890965732,6.931464174,275264.7975,0.97254902,2015,0.25251076,0.028409091,0.896551724
31700,"Manchester-Nashua, NH ",67624.72504,0.514382403,0.950930626,8.22250423,279963.1134,0.980188679,2015,0.212851406,0.091644205,1.056179775
31900,"Mansfield, OH ",41290.06377,0.498550725,0.942028986,7.008695652,115956.5217,0.974820144,2015,0.234527687,0.0625,1.033333333
32580,"McAllen-Edinburg-Mission, TX ",38911.63826,0.504927536,0.893333333,6.379130435,126040.6377,0.953015428,2015,0.292167577,0.046134663,0.66969147
32780,"Medford, OR ",44870.96357,0.488160291,0.954462659,7.693989071,281298.9071,0.954022989,2015,0.246200608,0.024691358,0.978723404
32820,"Memphis, TN-MS-AR ",53956.50499,0.5,0.64598338,7.751246537,185495.5402,0.967944481,2015,0.241298527,0.051317614,0.864102564
32900,"Merced, CA ",51091.71585,0.515482696,0.763205829,6.697632058,316607.4681,0.958333333,2015,0.282685512,0.034375,0.905325444
33100,"Miami-Fort Lauderdale-West PalmBeach,FL",61355.76374,0.494731829,0.791118519,8.014643729,370243.4847,0.971685795,2015,0.226512052,0.037313433,0.93974437
33140,"Michigan City-La Porte,IN",45177.33617,0.510638298,0.944680851,7.265957447,171852.1277,0.963541667,2015,0.240371846,0.071823204,0.987179487
33260,"Midland, TX ",74796.83408,0.547085202,0.878923767,7.302690583,234798.6547,0.982233503,2015,0.295795796,0.060913706,1.383333333
33340,"Milwaukee-Waukesha-West Allis, WI",64312.62933,0.495074585,0.884886012,8.247115114,251425.6403,0.980242192,2015,0.24573991,0.090510949,0.784340659
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",65460.41088,0.510561255,0.933313217,8.249245625,276756.8296,0.978036907,2015,0.25387156,0.109280139,0.875453446
33660,"Mobile, AL ",43460.91482,0.493345164,0.685004437,7.388642413,159535.2263,0.969072165,2015,0.252159827,0.038543897,0.943127962
33700,"Modesto, CA ",51876.97418,0.523917995,0.811693242,7.006074412,289983.0676,0.948576676,2015,0.266933868,0.031531532,0.748717949
33740,"Monroe, LA ",44452.03059,0.505882353,0.72,7.658823529,172141.1765,0.975903614,2015,0.252021563,0.026737968,1
33780,"Monroe, MI ",48872.56044,0.494505495,0.981684982,7.355311355,164638.2784,0.976635514,2015,0.198863636,0.135714286,0.822222222
33860,"Montgomery, AL ",47492.42145,0.500470367,0.610536218,7.604891816,162302.9163,0.971257485,2015,0.2239819,0.063131313,0.848101266
34060,"Morgantown, WV ",57555.62156,0.555045872,0.979357798,7.823394495,198181.8807,0.983098592,2015,0.28125,0.021164021,1.304347826
34620,"Muncie, IN ",37443.9169,0.515235457,0.952908587,7.387811634,108660.3878,0.963087248,2015,0.231182796,0.046511628,0.827160494
34740,"Muskegon, MI ",39596.93189,0.523255814,0.930232558,7.189368771,131969.2691,0.969432314,2015,0.23372093,0.104477612,0.851485149
34820,"Myrtle Beach-Conway-North MyrtleBeach,SC-NC",46610.71534,0.480484522,0.886271871,7.552489906,236516.218,0.956356736,2015,0.175057737,0.084432718,1.135135135
34900,"Napa, CA ",83829.61111,0.496296296,0.809259259,7.827777778,749291.6667,0.980810235,2015,0.235230934,0.059360731,0.907563025
34940,"Naples-Immokalee-Marco Island, FL",74751.61583,0.493119266,0.927752294,7.986238532,523461.5826,0.985007496,2015,0.192151556,0.038732394,0.748466258
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN ",59187.5185,0.507548845,0.886027235,7.922735346,270309.7395,0.976779921,2015,0.261443662,0.06285073,0.989029536
35300,"New Haven-Milford, CT",67358.43004,0.492490119,0.86798419,8.270750988,301059.3676,0.96975011,2015,0.246223565,0.060327198,1.092274678
35380,"New Orleans-Metairie, LA",57724.31112,0.489862503,0.71964577,7.821253787,255697.5064,0.973419138,2015,0.274567281,0.033553635,1.385911179
35620,"New York-Newark-Jersey City,NY-NJ-PA",81151.83203,0.503344919,0.723175244,8.379695033,542435.3496,0.970773907,2015,0.259374906,0.045939963,1.038998939
35660,"Niles-Benton Harbor, MI",49300.374,0.483146067,0.918138042,7.741573034,207678.1701,0.976,2015,0.214205186,0.068421053,0.971428571
35840,"North Port-Sarasota-Bradenton, FL",58853.02799,0.470858192,0.93620927,7.922900413,300220.1927,0.971614429,2015,0.176822323,0.069243156,0.816384181
35980,"Norwich-New London, CT",64994.67199,0.504699248,0.922932331,8.212406015,302639.7556,0.965405405,2015,0.235367372,0.100529101,0.890625
36100,"Ocala, FL ",37080.55542,0.485678705,0.877957659,7.112079701,146069.863,0.962199313,2015,0.196784074,0.035019455,1.046511628
36140,"Ocean City, NJ",60260.46503,0.47826087,0.973534972,7.952741021,463510.775,0.961630695,2015,0.187150838,0.171641791,0.810810811
36220,"Odessa, TX ",53095.53034,0.559550562,0.903370787,6.521348315,167638.6517,0.970744681,2015,0.291479821,0.061538462,0.977777778
36260,"Ogden-Clearfield, UT ",53711.80271,0.551236749,0.944051826,7.89163722,253954.8881,0.976287263,2015,0.301680672,0.115598886,0.702179177
36420,"Oklahoma City, OK",55115.67429,0.518870728,0.869242199,7.791084695,190957.2363,0.977809592,2015,0.27606679,0.048387097,1.010802469
36500,"Olympia-Tumwater, WA ",57782.75408,0.512820513,0.89044289,8.002331002,283143.5897,0.968449931,2015,0.238601824,0.057324841,0.722222222
36540,"Omaha-Council Bluffs, NE-IA",56946.16448,0.511422479,0.947913494,7.890039598,195145.4158,0.983408227,2015,0.254331551,0.102607233,0.730711044
36740,"Orlando-Kissimmee-Sanford, FL ",55561.34888,0.501223291,0.806556842,7.948295547,250621.6115,0.972925933,2015,0.25434409,0.03490991,1.111591696
36780,"Oshkosh-Neenah, WI ",54677.27151,0.512428298,0.982791587,7.665391969,197615.6788,0.988913525,2015,0.234817814,0.086206897,1.059701493
36980,"Owensboro, KY ",53076.5443,0.53164557,0.951898734,7.465822785,172147.8481,0.984802432,2015,0.239858907,0.073529412,0.684210526
37100,"Oxnard-Thousand Oaks-Ventura, CA",69082.06109,0.516491754,0.822713643,7.859445277,588035.0825,0.965111208,2015,0.240850869,0.036087369,0.943014706
37340,"Palm Bay-Melbourne-Titusville, FL",50571.48047,0.507254464,0.913504464,7.921316964,225169.308,0.976428571,2015,0.188967574,0.049309665,0.724738676
37620,"Parkersburg-Vienna, WV ",41245.5024,0.507211538,0.978365385,7.230769231,136842.0673,0.967741935,2015,0.206375839,0.073170732,0.8
37860,"Pensacola-Ferry Pass-Brent, FL",48378.30229,0.485059069,0.855455177,7.749826268,193450.3822,0.965919283,2015,0.255949896,0.040783034,1.295652174
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD ",67486.12854,0.496883211,0.817835248,8.196074391,295904.379,0.966666667,2015,0.246778077,0.074175036,0.95109356
